strategy,problem,dim,best_fitness,runtime_ms
10,3,30,1.51425e+010,152.303
10,3,30,1.84183e+010,133.36
10,3,30,1.53873e+010,111.056
10,3,30,1.93224e+010,113.835
10,3,30,1.77731e+010,113.1
10,3,30,1.61745e+010,110.874
10,3,30,1.42598e+010,111.25
10,3,30,2.18063e+010,110.528
10,3,30,1.7737e+010,113.258
1,4,30,-89999.4,250.89
1,4,30,-89999.3,284.279
1,4,30,-89999.5,251.601
1,4,30,-89999.2,271.944
1,4,30,-89999.5,250.315
1,4,30,-89999.3,251.684
1,4,30,-89999.5,252.084
1,4,30,-89999.3,253.527
1,4,30,-89999.3,250.419
1,4,30,-89999.5,250.152
1,4,30,-89998.8,274.063
1,4,30,-89999.3,252.859
1,4,30,-89999.6,251.139
1,4,30,-89999.4,253.06
1,4,30,-89999.3,249.673
1,4,30,-89999.1,251.217
1,4,30,-89999.4,250.358
1,4,30,-89999.1,260.202
1,4,30,-89999.2,255.186
1,4,30,-89999.5,249.304
1,4,30,-89998.8,250.733
1,4,30,-89999.2,254.117
1,4,30,-89999.3,263.877
1,4,30,-89999,250.996
1,4,30,-89999.2,251.301
1,4,30,-89999.6,250.299
1,4,30,-89999.3,251.359
1,4,30,-89999,250.264
1,4,30,-89999.4,250.513
1,4,30,-89999.6,250.736
2,4,30,-89892.1,251.09
2,4,30,-89902.2,251.371
2,4,30,-89931.1,254.571
2,4,30,-89869.6,252.988
2,4,30,-89869.4,250.787
2,4,30,-89902.4,252.382
2,4,30,-89842.9,253.632
2,4,30,-89893.2,252.426
2,4,30,-89882.9,252.996
2,4,30,-89921.5,252.931
2,4,30,-89871.4,260.507
2,4,30,-89861,263.133
2,4,30,-89882.5,253.045
2,4,30,-89931.7,253.422
2,4,30,-89925.3,274.796
2,4,30,-89892,297.732
2,4,30,-89935.5,252.496
2,4,30,-89925.2,253.222
2,4,30,-89875.6,250.974
2,4,30,-89893.2,254.042
2,4,30,-89893.9,252.207
2,4,30,-89926.6,255.443
2,4,30,-89908.8,252.062
2,4,30,-89918.5,251.119
2,4,30,-89897.9,254.176
2,4,30,-89881.2,253.371
2,4,30,-89890.3,253.416
2,4,30,-89879.9,250.112
2,4,30,-89912.9,251.975
2,4,30,-89851.9,271.474
3,4,30,-83905.7,256.045
3,4,30,-81904.5,256.374
3,4,30,-82289.8,255.111
3,4,30,-82184.1,254.901
3,4,30,-82207.6,255.622
3,4,30,-83971.1,255.025
3,4,30,-85362.8,257.429
3,4,30,-82484.4,254.587
3,4,30,-85282.4,256.234
3,4,30,-84012.6,254.001
3,4,30,-84854.5,254.445
3,4,30,-81502.5,255.286
3,4,30,-83444,257.69
3,4,30,-84958.5,257.054
3,4,30,-83761,254.48
3,4,30,-84370.2,253.742
3,4,30,-84011.5,255.214
3,4,30,-81437.6,256.838
3,4,30,-82331.4,272.544
3,4,30,-83003.6,256.211
3,4,30,-80879.5,304.595
3,4,30,-81946.8,256.117
3,4,30,-83216.4,257.276
3,4,30,-83641,256.294
3,4,30,-85201.2,255.245
3,4,30,-82593.3,255.362
3,4,30,-82753.2,254.147
3,4,30,-81157.8,255.244
3,4,30,-84379.7,264.214
3,4,30,-83092.2,254.799
4,4,30,-83645.1,253.9
4,4,30,-84231.7,254.181
4,4,30,-83809.1,253.989
4,4,30,-84143.6,253.417
4,4,30,-83541.8,254.709
4,4,30,-83583.4,253.172
4,4,30,-83681.4,275.186
4,4,30,-85095,254.608
4,4,30,-83702,256.442
4,4,30,-83261.7,254.084
4,4,30,-83575.4,257.095
4,4,30,-84788.8,255.269
4,4,30,-83660.9,254.659
4,4,30,-82923,255.879
4,4,30,-83378.2,256.709
4,4,30,-83655.8,255.592
4,4,30,-83353.6,254.272
4,4,30,-83742.7,254.056
4,4,30,-84062,254.66
4,4,30,-83034.9,255.708
4,4,30,-84645.1,253.306
4,4,30,-84055.1,253.708
4,4,30,-82850.5,253.705
4,4,30,-83872.9,256.406
4,4,30,-83292.4,299.945
4,4,30,-84632,267.757
4,4,30,-83601.8,253.582
4,4,30,-84117.6,254.688
4,4,30,-83773.3,256.412
4,4,30,-84471.4,253.807
5,4,30,-83778.3,256.264
5,4,30,-81100.9,256.441
5,4,30,-81686.4,257.273
5,4,30,-81681,256.394
5,4,30,-81418.3,256.981
5,4,30,-81993.9,257.456
5,4,30,-81525.5,257.45
5,4,30,-83336,257.69
5,4,30,-81795.3,257.686
5,4,30,-80343.2,257.885
5,4,30,-80929.9,281.843
5,4,30,-83267.6,256.487
5,4,30,-82779.1,256.175
5,4,30,-81984.6,272.543
5,4,30,-80268.2,257.778
5,4,30,-81158.4,258.293
5,4,30,-81605.1,257.4
5,4,30,-81292.9,257.369
5,4,30,-82682.2,260.854
5,4,30,-80888.7,258.874
5,4,30,-82244.8,259.862
5,4,30,-79723.2,257.46
5,4,30,-81779.5,258.94
5,4,30,-82174.6,259.798
5,4,30,-81529.5,256.322
5,4,30,-82697.8,256.471
5,4,30,-81334.6,256.814
5,4,30,-82457.5,256.975
5,4,30,-81822.8,258.452
5,4,30,-81349.6,308.216
6,4,30,-22711.8,300.317
6,4,30,-21571.7,318.754
6,4,30,-24029.3,303.991
6,4,30,-28243.5,300.145
6,4,30,-33255,298.921
6,4,30,-18837.6,299.422
6,4,30,-27100.6,296.933
6,4,30,-29247.1,297.949
6,4,30,-22526.8,298.561
6,4,30,-38689,299.09
6,4,30,-24976.6,297.644
6,4,30,-28712.7,299.159
6,4,30,-18151,299.104
6,4,30,-25945.8,301.372
6,4,30,-19284.1,298.289
6,4,30,-21600.8,297.391
6,4,30,-20430.5,300.935
6,4,30,-26949.2,316.155
6,4,30,-24813.4,300.895
6,4,30,-26742,310.882
6,4,30,-21099.3,300.866
6,4,30,-19624,301.608
6,4,30,-16900.9,313.252
6,4,30,-23350.9,298.948
6,4,30,-21778.2,297.838
6,4,30,-21565.8,297.283
6,4,30,-22928.9,299.52
6,4,30,-26354.4,296.879
6,4,30,-27148,301.123
6,4,30,-23214.4,299.488
7,4,30,233825,299.158
7,4,30,124629,301.016
7,4,30,198383,302.245
7,4,30,181019,372.087
7,4,30,181854,315.969
7,4,30,193206,301.542
7,4,30,196933,304.764
7,4,30,190860,300.81
7,4,30,190085,302.396
7,4,30,202849,300.791
7,4,30,159415,301.948
7,4,30,187147,300.882
7,4,30,157177,303.643
7,4,30,190299,301.926
7,4,30,176985,304.528
7,4,30,208034,301.003
7,4,30,181112,299.639
7,4,30,151580,301.342
7,4,30,177833,300.188
7,4,30,193756,316.959
7,4,30,225964,307.357
7,4,30,221744,301.268
7,4,30,164681,299.938
7,4,30,212111,300.085
7,4,30,174978,300.176
7,4,30,195795,315.909
7,4,30,168637,299.233
7,4,30,182502,301.898
7,4,30,212465,299.603
7,4,30,165494,301.088
8,4,30,-25359.8,301.039
8,4,30,-26285.6,307.386
8,4,30,-24106.9,301.95
8,4,30,-20851.8,303.785
8,4,30,-18583.7,304.945
8,4,30,-20460.3,328.377
8,4,30,-26862.5,301.461
8,4,30,-20960.5,365.85
8,4,30,-29817.6,302.471
8,4,30,-23469.4,299.722
8,4,30,-21761.1,299.431
8,4,30,-34142.2,301.7
8,4,30,-22065.4,307.295
8,4,30,-27929.3,300.851
8,4,30,-26648.3,302.578
8,4,30,-17536.6,303.156
8,4,30,-30446,302.676
8,4,30,-18147.6,303.263
8,4,30,-30186.8,300.388
8,4,30,-22406.3,300.677
8,4,30,-25036.3,320.537
8,4,30,-21853.6,310.888
8,4,30,-25464.1,318.137
8,4,30,-23163.4,316.853
8,4,30,-18662.6,304.663
8,4,30,-22367.3,302.288
8,4,30,-27314.2,302.293
8,4,30,-25680,301.846
8,4,30,-17674,301.852
8,4,30,-27889.5,305.534
9,4,30,903446,304.497
9,4,30,857953,305.177
9,4,30,900028,314.811
9,4,30,935688,309.493
9,4,30,705102,305.852
9,4,30,1.01205e+006,305.347
9,4,30,766860,327.648
9,4,30,915093,305.208
9,4,30,880889,305.244
9,4,30,816559,313.442
9,4,30,958409,305.646
9,4,30,798732,355.893
9,4,30,638162,305.728
9,4,30,750849,428.846
9,4,30,639135,341.082
9,4,30,817324,306.224
9,4,30,1.00805e+006,303.119
9,4,30,818283,304.31
9,4,30,832306,308.617
9,4,30,646462,305.334
9,4,30,840542,307.244
9,4,30,703704,325.004
9,4,30,953968,305.216
9,4,30,907921,305.677
9,4,30,866838,306.519
9,4,30,745471,304.796
9,4,30,711208,305.525
9,4,30,843646,303.349
9,4,30,977409,305.435
9,4,30,748270,306.595
10,4,30,882468,308.617
10,4,30,1.08113e+006,307.925
10,4,30,1.06607e+006,323.46
10,4,30,1.11564e+006,345.067
10,4,30,1.0088e+006,314.973
10,4,30,1.14333e+006,312.257
10,4,30,986228,328.578
10,4,30,952987,330.504
10,4,30,1.11121e+006,309.276
10,4,30,1.0783e+006,309.01
10,4,30,1.1068e+006,310.471
10,4,30,1.09084e+006,310.171
10,4,30,1.01026e+006,308.931
10,4,30,1.07331e+006,311.521
10,4,30,1.2067e+006,310.548
10,4,30,1.1373e+006,360.378
10,4,30,1.13098e+006,309.546
10,4,30,1.00863e+006,307.725
10,4,30,1.20671e+006,307.305
10,4,30,1.06136e+006,309.131
10,4,30,917873,308.088
10,4,30,1.10239e+006,321.189
10,4,30,1.07706e+006,320.155
10,4,30,1.08387e+006,311.724
10,4,30,1.17085e+006,309.83
10,4,30,1.00016e+006,308.562
10,4,30,938166,309.404
10,4,30,1.1719e+006,308.037
10,4,30,987249,307.585
10,4,30,1.18491e+006,312.496
1,5,30,5.00083e-005,275.34
1,5,30,9.5427e-005,276.14
1,5,30,1.09673e-005,274.683
1,5,30,2.44975e-005,275.454
1,5,30,7.66516e-005,277.096
1,5,30,0.000129879,274.191
1,5,30,1.49608e-005,276.544
1,5,30,0.000347137,276.935
1,5,30,0.000111759,295.662
1,5,30,5.06639e-006,280
1,5,30,0.000167489,276.611
1,5,30,5.54323e-006,276.32
1,5,30,5.30481e-005,275.34
1,5,30,0.000108063,276.903
1,5,30,2.16365e-005,274.03
1,5,30,8.9705e-005,292.04
1,5,30,1.46031e-005,274.976
1,5,30,2.06828e-005,277.692
1,5,30,7.45058e-006,276.931
1,5,30,1.01328e-005,274.679
1,5,30,1.59144e-005,322.453
1,5,30,5.24521e-006,276.894
1,5,30,2.5034e-005,274.858
1,5,30,8.76188e-006,277.466
1,5,30,2.10404e-005,275.167
1,5,30,2.09212e-005,293.631
1,5,30,2.3365e-005,277.027
1,5,30,0.000468314,278.296
1,5,30,1.53184e-005,275.003
1,5,30,4.51207e-005,277.002
2,5,30,0.00605923,277.682
2,5,30,0.0091489,277.144
2,5,30,0.00263083,277.349
2,5,30,0.00258303,277.108
2,5,30,0.00521803,279.006
2,5,30,0.00218445,275.947
2,5,30,0.00556207,277.788
2,5,30,0.00507832,278.432
2,5,30,0.00290632,279.818
2,5,30,0.00851136,278.116
2,5,30,0.00342053,276.096
2,5,30,0.00160992,278.735
2,5,30,0.00399661,297.481
2,5,30,0.00546271,277.144
2,5,30,0.00989234,282.027
2,5,30,0.00443631,281.537
2,5,30,0.00466681,276.297
2,5,30,0.00233364,277.296
2,5,30,0.0080483,284.614
2,5,30,0.00129694,280.96
2,5,30,0.00180453,277.139
2,5,30,0.00620079,278.407
2,5,30,0.00485915,278.307
2,5,30,0.00608283,277.095
2,5,30,0.00459945,277.677
2,5,30,0.00286794,333.202
2,5,30,0.00855064,277.028
2,5,30,0.00348431,277.934
2,5,30,0.00446111,277.439
2,5,30,0.0051772,296.218
3,5,30,0.003299,278.444
3,5,30,9.95398e-006,283.087
3,5,30,0.00129151,293.676
3,5,30,6.03199e-005,291.457
3,5,30,0.000194907,292.598
3,5,30,0.000212371,292.769
3,5,30,0.000579894,297.035
3,5,30,0.00199103,291.848
3,5,30,3.61204e-005,290.229
3,5,30,0.000199854,290.422
3,5,30,0.00120181,295.041
3,5,30,0.000690877,287.644
3,5,30,1.40667e-005,294.721
3,5,30,0.000518262,290.263
3,5,30,0.00122082,289.33
3,5,30,0.000182927,298.851
3,5,30,0.00012362,313.854
3,5,30,0.00020951,279.356
3,5,30,0.00235051,278.017
3,5,30,0.00074625,279.665
3,5,30,0.000948727,279.384
3,5,30,0.00104928,279.414
3,5,30,0.000920475,278.827
3,5,30,0.00166291,278.373
3,5,30,0.00227892,280.324
3,5,30,0.000138223,279.419
3,5,30,7.48634e-005,280.521
3,5,30,0.000849366,278.664
3,5,30,9.69768e-005,277.013
3,5,30,2.95043e-005,278.243
4,5,30,0.115585,320.18
4,5,30,0.104541,281.784
4,5,30,0.100533,291.228
4,5,30,0.100895,286.67
4,5,30,0.0803418,292.619
4,5,30,0.0681168,280.907
4,5,30,0.0937425,280.586
4,5,30,0.113664,280.641
4,5,30,0.0954805,280.742
4,5,30,0.121708,280
4,5,30,0.0996218,280.553
4,5,30,0.063777,280.856
4,5,30,0.168381,280.479
4,5,30,0.095538,280.799
4,5,30,0.0819525,280.219
4,5,30,0.106633,280.494
4,5,30,0.0880786,281.382
4,5,30,0.126108,282.966
4,5,30,0.0887486,279.672
4,5,30,0.133683,287.967
4,5,30,0.111625,286.808
4,5,30,0.117587,282.119
4,5,30,0.0804315,280.309
4,5,30,0.114688,280.363
4,5,30,0.141066,281.458
4,5,30,0.0998255,280.642
4,5,30,0.11048,281.988
4,5,30,0.0755856,292.266
4,5,30,0.09321,281.262
4,5,30,0.0880961,280.105
5,5,30,0.209321,286.178
5,5,30,0.236617,285.392
5,5,30,0.289068,283.709
5,5,30,0.214793,303.835
5,5,30,0.270551,323.693
5,5,30,0.216609,284.992
5,5,30,0.306127,304.188
5,5,30,0.241272,282.424
5,5,30,0.29945,285.144
5,5,30,0.25171,283.38
5,5,30,0.212792,282.531
5,5,30,0.217689,283.834
5,5,30,0.233637,287.041
5,5,30,0.112069,305.728
5,5,30,0.264166,295.68
5,5,30,0.224762,285.161
5,5,30,0.27395,286.328
5,5,30,0.28771,283.372
5,5,30,0.293383,282.293
5,5,30,0.112209,283.702
5,5,30,0.127723,283.241
5,5,30,0.239148,282.331
5,5,30,0.222556,286.935
5,5,30,0.194859,305.763
5,5,30,0.265203,284.363
5,5,30,0.111806,284.043
5,5,30,0.238385,286.163
5,5,30,0.197033,284.368
5,5,30,0.198687,284.08
5,5,30,0.223881,285.233
6,5,30,1.05991,325.542
6,5,30,1.08774,325.084
6,5,30,1.13295,327.125
6,5,30,1.09639,325.167
6,5,30,1.1518,325.509
6,5,30,1.18901,324.993
6,5,30,1.06953,327.556
6,5,30,1.12179,327.799
6,5,30,1.06979,362.399
6,5,30,1.13194,327.418
6,5,30,1.11221,324.353
6,5,30,1.09626,328.411
6,5,30,1.08585,326.094
6,5,30,1.16551,325.529
6,5,30,1.08712,326.51
6,5,30,1.13574,332.294
6,5,30,1.07967,326.877
6,5,30,1.17386,328.493
6,5,30,1.1112,327.134
6,5,30,1.06897,338.467
6,5,30,1.15038,327.581
6,5,30,1.1028,328.032
6,5,30,1.08327,330.601
6,5,30,1.14698,350.37
6,5,30,1.10467,325.394
6,5,30,1.15312,326.377
6,5,30,1.11315,329.38
6,5,30,1.08477,326.341
6,5,30,1.06946,326.472
6,5,30,1.10383,325.368
7,5,30,44.2811,326.995
7,5,30,53.499,328.128
7,5,30,43.5679,328.474
7,5,30,43.1364,328.787
7,5,30,49.3828,326.885
7,5,30,35.6046,327.048
7,5,30,43.2431,330.713
7,5,30,45.8984,329.638
7,5,30,38.6092,346.917
7,5,30,43.9291,330.531
7,5,30,37.8808,358.465
7,5,30,43.1146,329.943
7,5,30,47.1422,329.094
7,5,30,54.3822,333.374
7,5,30,44.4513,331.025
7,5,30,43.9443,327.663
7,5,30,49.5046,327.968
7,5,30,35.9674,327.92
7,5,30,52.8643,328.622
7,5,30,44.7227,327.841
7,5,30,37.1182,326.969
7,5,30,50.6128,328.19
7,5,30,42.105,347.241
7,5,30,42.2039,330.973
7,5,30,43.4572,347.041
7,5,30,41.8492,328.638
7,5,30,50.426,327.022
7,5,30,52.2273,329.748
7,5,30,42.6683,328.765
7,5,30,34.2629,327.235
8,5,30,1.02892,329.579
8,5,30,1.02476,330.944
8,5,30,1.03698,330.999
8,5,30,1.02557,330.988
8,5,30,1.03701,328.343
8,5,30,1.00713,329.521
8,5,30,1.04087,331.309
8,5,30,1.03594,348.655
8,5,30,1.02413,329.534
8,5,30,1.04132,328.505
8,5,30,1.01824,341.581
8,5,30,1.01238,329.567
8,5,30,1.02385,387.611
8,5,30,1.04027,329.268
8,5,30,1.02642,330.953
8,5,30,0.995194,330.543
8,5,30,1.02502,329.704
8,5,30,1.02771,330.487
8,5,30,1.00641,327.827
8,5,30,1.00363,328.72
8,5,30,1.02328,328.952
8,5,30,0.99189,354.795
8,5,30,1.03516,348.798
8,5,30,1.00727,351.97
8,5,30,1.02594,359.519
8,5,30,1.02449,337.978
8,5,30,1.0244,329.386
8,5,30,1.0284,346.01
8,5,30,1.02211,359.447
8,5,30,0.996013,385.434
9,5,30,229.471,333.373
9,5,30,198.33,333.601
9,5,30,202.48,337.715
9,5,30,198.753,338.033
9,5,30,206.631,332.149
9,5,30,226.94,351.687
9,5,30,209.889,337.69
9,5,30,217.356,332.809
9,5,30,187.936,333.443
9,5,30,201.69,334.753
9,5,30,134.737,334.249
9,5,30,245.345,340.028
9,5,30,183.497,336.189
9,5,30,188.039,334.388
9,5,30,173.068,331.086
9,5,30,203.329,334.862
9,5,30,177.991,331.376
9,5,30,199.188,330.634
9,5,30,199.208,333.531
9,5,30,187.054,349.979
9,5,30,206.753,332.43
9,5,30,221.519,334.014
9,5,30,213.834,334.666
9,5,30,202.508,332.507
9,5,30,166.138,375.627
9,5,30,172.094,333.652
9,5,30,201.457,332.646
9,5,30,187.055,332.837
9,5,30,194.26,335.595
9,5,30,189.848,332.477
10,5,30,280.618,349.218
10,5,30,303.468,337.562
10,5,30,228.298,339.637
10,5,30,222.938,343.259
10,5,30,260.348,346.176
10,5,30,257.977,338.038
10,5,30,244.318,346.677
10,5,30,296.019,342.319
10,5,30,246.096,337.917
10,5,30,231.43,340.961
10,5,30,260.069,339.848
10,5,30,280.034,336.166
10,5,30,239.559,338.809
10,5,30,241.545,336.666
10,5,30,220.789,340.705
10,5,30,294.442,339.072
10,5,30,289.095,338.764
10,5,30,265.127,335.029
10,5,30,239.183,357.959
10,5,30,169.897,337.027
10,5,30,265.307,341.22
10,5,30,237.441,384.265
10,5,30,248.193,338.147
10,5,30,293.137,335.905
10,5,30,196.464,340.662
10,5,30,283.634,335.642
10,5,30,229.722,340.341
10,5,30,246.552,335.784
10,5,30,265.201,337.252
10,5,30,257.547,337.453
1,6,30,-41.7464,261.049
1,6,30,-41.6005,258.085
1,6,30,-42.0143,318.888
1,6,30,-41.7733,268.115
1,6,30,-41.8058,281.281
1,6,30,-41.7253,259.511
1,6,30,-41.9532,259.463
1,6,30,-41.7761,259.335
1,6,30,-41.6409,262.555
1,6,30,-41.7414,273.47
1,6,30,-41.4998,258.511
1,6,30,-41.6938,261.128
1,6,30,-41.6043,261.183
1,6,30,-41.6668,259.005
1,6,30,-41.6925,259.449
1,6,30,-41.5399,258.972
1,6,30,-41.6951,261.186
1,6,30,-41.774,260.133
1,6,30,-41.6638,258.499
1,6,30,-41.7952,260.728
1,6,30,-41.7092,265.178
1,6,30,-41.5734,272.377
1,6,30,-41.5966,264.33
1,6,30,-41.7342,265.048
1,6,30,-41.6166,260.823
1,6,30,-41.9125,260.921
1,6,30,-41.8665,259.22
1,6,30,-42.0618,260.334
1,6,30,-41.7829,263.289
1,6,30,-41.9003,266.613
2,6,30,-41.2902,264.49
2,6,30,-41.3991,312.486
2,6,30,-41.4296,263.382
2,6,30,-41.325,262.258
2,6,30,-41.5079,261.068
2,6,30,-41.9043,261.017
2,6,30,-41.4757,263.652
2,6,30,-41.771,259.685
2,6,30,-41.4777,268.069
2,6,30,-41.5982,270.822
2,6,30,-41.61,260.422
2,6,30,-41.5024,259.475
2,6,30,-41.8088,261.329
2,6,30,-41.4214,260.751
2,6,30,-41.4201,261.301
2,6,30,-41.438,258.826
2,6,30,-41.4857,260.397
2,6,30,-41.4463,279.587
2,6,30,-41.6837,260.33
2,6,30,-41.6265,260.455
2,6,30,-41.5051,260.475
2,6,30,-41.6442,260.911
2,6,30,-41.5188,259.57
2,6,30,-41.6037,259.139
2,6,30,-41.4999,259.692
2,6,30,-41.5518,259.192
2,6,30,-41.7277,260.875
2,6,30,-41.7013,281.065
2,6,30,-41.5499,263.903
2,6,30,-41.7223,261.38
3,6,30,-41.909,263.141
3,6,30,-41.9381,265.426
3,6,30,-41.7925,262.502
3,6,30,-41.9735,310.618
3,6,30,-42.1003,264.006
3,6,30,-41.6704,262.701
3,6,30,-41.7853,259.845
3,6,30,-41.6953,262.323
3,6,30,-41.8909,261.469
3,6,30,-41.4879,262.02
3,6,30,-41.7422,260.965
3,6,30,-41.653,262.227
3,6,30,-41.9755,275.087
3,6,30,-41.7834,261.865
3,6,30,-41.7229,261.599
3,6,30,-41.7534,288.859
3,6,30,-41.6972,263.913
3,6,30,-41.6347,271.419
3,6,30,-41.5295,261.82
3,6,30,-42.139,264.638
3,6,30,-41.7826,260.594
3,6,30,-41.9549,260.922
3,6,30,-41.8816,261.155
3,6,30,-41.7845,261.998
3,6,30,-41.6125,260.457
3,6,30,-41.8726,261.526
3,6,30,-41.7603,266.589
3,6,30,-41.7772,261.463
3,6,30,-41.6837,260.978
3,6,30,-41.7647,261.458
4,6,30,-41.2514,262.535
4,6,30,-40.653,262.128
4,6,30,-41.1906,262.282
4,6,30,-41.2146,279.646
4,6,30,-40.9472,263.645
4,6,30,-40.8552,301.738
4,6,30,-40.9619,264.507
4,6,30,-41.1075,263.069
4,6,30,-40.6237,261.942
4,6,30,-40.6606,261.056
4,6,30,-40.783,263.36
4,6,30,-41.1143,260.238
4,6,30,-41.2196,262.018
4,6,30,-40.8313,261.393
4,6,30,-40.9377,261.045
4,6,30,-40.8273,262.474
4,6,30,-41.1534,261.317
4,6,30,-41.2298,263.062
4,6,30,-40.7732,263.281
4,6,30,-40.7412,262.382
4,6,30,-40.5146,260.967
4,6,30,-40.9259,285.236
4,6,30,-40.8648,260.955
4,6,30,-40.6606,264.626
4,6,30,-40.9454,260.373
4,6,30,-40.8874,262.55
4,6,30,-40.8264,263.244
4,6,30,-40.6956,261.966
4,6,30,-41.2349,261.999
4,6,30,-40.8639,262.399
5,6,30,-40.7532,266.039
5,6,30,-40.8435,263.825
5,6,30,-40.6803,265.113
5,6,30,-40.8495,265.144
5,6,30,-40.565,264.724
5,6,30,-40.7988,264.811
5,6,30,-40.7965,286.277
5,6,30,-40.7362,264.472
5,6,30,-40.4913,264.92
5,6,30,-40.6764,283.023
5,6,30,-40.327,265.887
5,6,30,-40.9108,275.581
5,6,30,-40.769,263.8
5,6,30,-40.6172,263.682
5,6,30,-40.6378,263.811
5,6,30,-41.0631,265.405
5,6,30,-40.8817,264.851
5,6,30,-41.0931,262.664
5,6,30,-40.6988,263.438
5,6,30,-41.0098,264.692
5,6,30,-40.9107,265.061
5,6,30,-40.4161,265.002
5,6,30,-41.0929,265.406
5,6,30,-40.5935,263.458
5,6,30,-40.4504,262.157
5,6,30,-40.7241,261.543
5,6,30,-41.0955,263.021
5,6,30,-40.7358,282.974
5,6,30,-41.0925,264.65
5,6,30,-40.5677,273.449
6,6,30,-31.0146,318.738
6,6,30,-30.2615,343.303
6,6,30,-30.7009,314.484
6,6,30,-30.3694,325.725
6,6,30,-31.1989,330.947
6,6,30,-32.1406,318.752
6,6,30,-31.0889,306.881
6,6,30,-30.0342,306.69
6,6,30,-30.0849,354.566
6,6,30,-30.3263,306.385
6,6,30,-30.5749,308.159
6,6,30,-30.474,307.868
6,6,30,-31.1975,321.068
6,6,30,-30.8236,307.407
6,6,30,-31.8337,308.946
6,6,30,-32.7079,308.243
6,6,30,-31.485,305.699
6,6,30,-30.6298,306.868
6,6,30,-30.0981,308.651
6,6,30,-30.3104,331.254
6,6,30,-31.1166,306.809
6,6,30,-29.8069,306.313
6,6,30,-31.9622,306.002
6,6,30,-30.2929,308.682
6,6,30,-30.7351,318.865
6,6,30,-31.7796,311.546
6,6,30,-31.2742,359.362
6,6,30,-30.8834,321.18
6,6,30,-30.4857,326.799
6,6,30,-30.7886,316.432
7,6,30,-28.9922,316.789
7,6,30,-28.5499,318.883
7,6,30,-28.894,310.243
7,6,30,-28.7705,308.886
7,6,30,-28.6125,309.089
7,6,30,-28.5127,307.756
7,6,30,-29.9674,308.651
7,6,30,-28.6975,308.67
7,6,30,-28.5282,310.31
7,6,30,-28.7457,312.605
7,6,30,-29.5253,308.387
7,6,30,-28.8156,309.18
7,6,30,-29.1231,308.933
7,6,30,-28.98,328.588
7,6,30,-28.7337,310.651
7,6,30,-28.3099,312.714
7,6,30,-28.766,310.036
7,6,30,-28.6389,363.305
7,6,30,-30.8927,311.452
7,6,30,-29.1391,311.91
7,6,30,-29.3528,308.599
7,6,30,-28.8921,310.649
7,6,30,-28.5073,309.775
7,6,30,-29.1153,309.08
7,6,30,-29.0753,307.494
7,6,30,-28.6836,323.574
7,6,30,-29.3554,309.31
7,6,30,-29.4955,306.692
7,6,30,-28.492,324.277
7,6,30,-28.5589,317.792
8,6,30,-30.2549,311.447
8,6,30,-30.8442,310.215
8,6,30,-31.2348,310.304
8,6,30,-31.5268,310.19
8,6,30,-32.5024,310.54
8,6,30,-31.1548,312.107
8,6,30,-30.922,313.276
8,6,30,-30.9295,308.801
8,6,30,-32.5779,308.44
8,6,30,-30.9025,330.506
8,6,30,-30.7314,309.625
8,6,30,-31.86,309.904
8,6,30,-30.5657,313.779
8,6,30,-31.2059,311.544
8,6,30,-31.0395,331.678
8,6,30,-30.3619,309.885
8,6,30,-31.0616,312.061
8,6,30,-31.2327,311.147
8,6,30,-31.0534,309.468
8,6,30,-31.166,307.873
8,6,30,-30.6012,309.15
8,6,30,-31.9485,308.767
8,6,30,-31.5949,329.042
8,6,30,-31.8259,308.702
8,6,30,-31.9778,308.95
8,6,30,-31.6149,309.991
8,6,30,-30.5525,308.938
8,6,30,-30.6045,311.185
8,6,30,-31.4858,309.569
8,6,30,-31.2806,325.731
9,6,30,-27.2408,361.469
9,6,30,-26.9542,311.659
9,6,30,-28.1681,312.036
9,6,30,-27.5432,315.385
9,6,30,-26.8595,312.506
9,6,30,-27.8629,315.264
9,6,30,-27.4571,312.514
9,6,30,-27.5689,309.772
9,6,30,-26.3935,312.765
9,6,30,-26.8774,313.973
9,6,30,-27.5168,315.343
9,6,30,-27.0871,312.34
9,6,30,-27.615,312.687
9,6,30,-27.3325,310.792
9,6,30,-27.0467,320.032
9,6,30,-26.9771,319.399
9,6,30,-26.7357,314.247
9,6,30,-26.6543,312.806
9,6,30,-26.7279,312.437
9,6,30,-27.7217,314.744
9,6,30,-26.9305,316.513
9,6,30,-27.4237,312.901
9,6,30,-26.7313,314.072
9,6,30,-26.9552,314.055
9,6,30,-27.7666,348.227
9,6,30,-26.8392,311.941
9,6,30,-27.6188,313.959
9,6,30,-26.9861,312.375
9,6,30,-27.3825,355.522
9,6,30,-27.5303,323.659
10,6,30,-26.2568,327.874
10,6,30,-27.259,316.156
10,6,30,-26.7813,316.701
10,6,30,-27.564,316.036
10,6,30,-27.159,320.453
10,6,30,-27.7178,316.747
10,6,30,-26.5677,326.67
10,6,30,-26.5239,316.88
10,6,30,-26.3413,315.81
10,6,30,-27.3143,317.028
10,6,30,-26.2492,317.187
10,6,30,-27.916,316.216
10,6,30,-27.009,315.378
10,6,30,-27.2699,316.08
10,6,30,-26.6297,318.996
10,6,30,-27.3521,335.843
10,6,30,-27.2071,353.076
10,6,30,-27.0028,315.158
10,6,30,-26.3527,315.998
