strategy,problem,dim,best_fitness,runtime_ms
9,3,20,3.17945e+008,81.5495
9,3,20,2.03725e+008,82.6766
9,3,20,1.48174e+008,82.1765
9,3,20,5.93198e+008,80.2095
9,3,20,3.4067e+008,82.3188
10,3,20,7.49477e+008,85.3794
10,3,20,1.33134e+009,86.44
10,3,20,5.99893e+008,83.7919
10,3,20,1.48698e+009,131.471
10,3,20,1.38677e+009,84.5278
10,3,20,1.26595e+009,84.984
10,3,20,1.0534e+009,82.2716
10,3,20,1.70418e+009,84.5711
10,3,20,8.45609e+008,82.9543
10,3,20,1.5003e+009,86.274
10,3,20,8.94862e+008,82.6209
10,3,20,1.11272e+009,82.3187
10,3,20,9.3725e+008,84.3768
10,3,20,9.56535e+008,85.0387
10,3,20,1.44926e+009,82.6007
10,3,20,9.83667e+008,84.6098
10,3,20,1.0378e+009,85.4429
10,3,20,1.63327e+009,84.1951
10,3,20,1.08434e+009,85.2339
10,3,20,1.33517e+009,84.0219
10,3,20,1.43865e+009,86.4647
10,3,20,1.72082e+009,85.3866
10,3,20,1.3934e+009,83.8102
10,3,20,1.02742e+009,84.3665
10,3,20,1.43065e+009,83.4395
10,3,20,1.05639e+009,83.4762
10,3,20,9.55058e+008,85.3874
10,3,20,7.39381e+008,82.0891
10,3,20,9.26135e+008,82.4844
10,3,20,1.27123e+009,84.2772
1,4,20,-40000,178.464
1,4,20,-40000,178.996
1,4,20,-40000,178.557
1,4,20,-40000,178.846
1,4,20,-40000,179.374
1,4,20,-40000,177.58
1,4,20,-40000,177.388
1,4,20,-40000,220.356
1,4,20,-40000,177.991
1,4,20,-40000,176.51
1,4,20,-40000,176.969
1,4,20,-40000,177.911
1,4,20,-40000,179.097
1,4,20,-40000,177.731
1,4,20,-40000,178.98
1,4,20,-40000,188.307
1,4,20,-40000,188.589
1,4,20,-40000,186.422
1,4,20,-40000,181.48
1,4,20,-40000,186.781
1,4,20,-40000,186.9
1,4,20,-40000,186.239
1,4,20,-40000,186.439
1,4,20,-40000,191.876
1,4,20,-40000,193.673
1,4,20,-40000,183.411
1,4,20,-40000,182.511
1,4,20,-40000,181.893
1,4,20,-40000,179.255
1,4,20,-40000,180.202
2,4,20,-40000,231.674
2,4,20,-40000,201.476
2,4,20,-40000,202.589
2,4,20,-40000,181.028
2,4,20,-40000,183.24
2,4,20,-40000,250.181
2,4,20,-40000,207.487
2,4,20,-40000,184.738
2,4,20,-40000,184.92
2,4,20,-40000,196.562
2,4,20,-40000,184.917
2,4,20,-40000,197.468
2,4,20,-40000,197.777
2,4,20,-40000,190.842
2,4,20,-40000,181.239
2,4,20,-40000,181.067
2,4,20,-40000,188.96
2,4,20,-40000,187.869
2,4,20,-40000,184.558
2,4,20,-40000,188.645
2,4,20,-40000,181.676
2,4,20,-40000,178.801
2,4,20,-40000,183.45
2,4,20,-40000,181.549
2,4,20,-40000,181.769
2,4,20,-40000,181.559
2,4,20,-40000,181.388
2,4,20,-40000,197.308
2,4,20,-40000,179.969
2,4,20,-40000,178.677
3,4,20,-37993.6,208.788
3,4,20,-38728.5,181.142
3,4,20,-38076.6,180.747
3,4,20,-38503.3,182.287
3,4,20,-38087.2,178.347
3,4,20,-38757,195.46
3,4,20,-38113.5,179.847
3,4,20,-38331,196.364
3,4,20,-38877.3,227.01
3,4,20,-38478.7,180.815
3,4,20,-38455.7,180.085
3,4,20,-38679.6,180.02
3,4,20,-37965.6,179.961
3,4,20,-38041.5,180.173
3,4,20,-39122,180.116
3,4,20,-38483.6,181.252
3,4,20,-38287.1,195.627
3,4,20,-37807.4,183.906
3,4,20,-37815.8,181.4
3,4,20,-38208,181.326
3,4,20,-38079,180.629
3,4,20,-37523.4,179.961
3,4,20,-38814,198.995
3,4,20,-38512.9,181.493
3,4,20,-39174.9,181.804
3,4,20,-38011.1,182.572
3,4,20,-38528.2,184.761
3,4,20,-38428.1,179.866
3,4,20,-38375.1,180.302
3,4,20,-38620.6,181.102
4,4,20,-39983.4,183.167
4,4,20,-39988.8,181.669
4,4,20,-39981.9,183.003
4,4,20,-39982.8,183.332
4,4,20,-39988.2,181.737
4,4,20,-39989,181.277
4,4,20,-39991,183.606
4,4,20,-39983.5,179.833
4,4,20,-39988.1,185.774
4,4,20,-39983.7,182.602
4,4,20,-39984.4,182.202
4,4,20,-39988.6,180.089
4,4,20,-39986.2,182.321
4,4,20,-39986,181.045
4,4,20,-39978.7,182.126
4,4,20,-39991.4,181.401
4,4,20,-39979.5,181.75
4,4,20,-39991.6,236.102
4,4,20,-39980.5,199.332
4,4,20,-39984.2,180.778
4,4,20,-39990.4,183.281
4,4,20,-39985,180.875
4,4,20,-39987.5,179.285
4,4,20,-39980.9,181.846
4,4,20,-39983.9,183.444
4,4,20,-39988.9,183.628
4,4,20,-39981.4,181.276
4,4,20,-39989.3,182.936
4,4,20,-39979.4,181.928
4,4,20,-39986,182.796
5,4,20,-39439.4,184.4
5,4,20,-39608.5,184.565
5,4,20,-39754,185.049
5,4,20,-39513.5,182.952
5,4,20,-39745,184.719
5,4,20,-39666.2,191.493
5,4,20,-39715.9,182.593
5,4,20,-39548.1,183.911
5,4,20,-39608.5,182.835
5,4,20,-39685.5,185.067
5,4,20,-39724.5,184.893
5,4,20,-39652.9,183.681
5,4,20,-39674.3,183.567
5,4,20,-39507,206.402
5,4,20,-39605.8,184.24
5,4,20,-39547.9,183.164
5,4,20,-39625.9,182.654
5,4,20,-39679.7,185.565
5,4,20,-39572.4,183.521
5,4,20,-39609.6,183.158
5,4,20,-39830.9,183.166
5,4,20,-39631.9,184.148
5,4,20,-39714.9,183.402
5,4,20,-39500.4,183.737
5,4,20,-39656.3,183.394
5,4,20,-39627.2,184.472
5,4,20,-39610.9,186.239
5,4,20,-39726.7,197.009
5,4,20,-39623.8,214.058
5,4,20,-39574.2,193.001
6,4,20,-26232.7,212.123
6,4,20,-21279.2,210.354
6,4,20,-25901.2,209.078
6,4,20,-24997.1,208.518
6,4,20,-28892.3,245.819
6,4,20,-25800.2,214.463
6,4,20,-23978.4,223.813
6,4,20,-23436.8,238.809
6,4,20,-26753,223.19
6,4,20,-24922.5,214.865
6,4,20,-25134.6,220.048
6,4,20,-30093,216.721
6,4,20,-25119.2,214.809
6,4,20,-26837.4,209.752
6,4,20,-26982.7,208.284
6,4,20,-26857.4,214.3
6,4,20,-26012.8,208.727
6,4,20,-24838.6,209.213
6,4,20,-26989.7,209.372
6,4,20,-26078.9,208.87
6,4,20,-24945.5,208.474
6,4,20,-26420.8,209.42
6,4,20,-23789.2,208.805
6,4,20,-29075.3,209.238
6,4,20,-27364.3,208.985
6,4,20,-28903.4,207.93
6,4,20,-26420.3,209.196
6,4,20,-27046.3,207.724
6,4,20,-26488.6,209.141
6,4,20,-26736.1,228.543
7,4,20,-14108.6,210.051
7,4,20,-15281.1,210.513
7,4,20,-12039.1,208.94
7,4,20,-19164.5,218.758
7,4,20,-11039.1,209.806
7,4,20,-14017.2,211.933
7,4,20,-12625.1,208.636
7,4,20,-12912.2,210.624
7,4,20,-12225.3,211.535
7,4,20,-12236.8,208.54
7,4,20,-13972.7,255.074
7,4,20,-13324.2,210.669
7,4,20,-12260.3,208.577
7,4,20,-12444,215.543
7,4,20,-10395.5,210.574
7,4,20,-11452.1,218.825
7,4,20,-12325.7,216.296
7,4,20,-13088.1,211.124
7,4,20,-14488.6,210.369
7,4,20,-13119.1,233.203
7,4,20,-15186,210.156
7,4,20,-14593.8,232.951
7,4,20,-13183.9,212.608
7,4,20,-14680.6,209.257
7,4,20,-10528.2,209.783
7,4,20,-14612.9,209.157
7,4,20,-12888,210.919
7,4,20,-12920.9,210.638
7,4,20,-13971,209.488
7,4,20,-12304,211.703
8,4,20,-23623.3,209.684
8,4,20,-21369.3,210.445
8,4,20,-22762.5,210.653
8,4,20,-22536.5,209.835
8,4,20,-26180.6,211.581
8,4,20,-20672.7,209.017
8,4,20,-20728.8,210.553
8,4,20,-22402.9,209.678
8,4,20,-21204.2,210.743
8,4,20,-21622.2,209.078
8,4,20,-23437.5,209.951
8,4,20,-21951,209.606
8,4,20,-19061.9,211.139
8,4,20,-20053.8,221.296
8,4,20,-21814.5,221.435
8,4,20,-19397.3,209.195
8,4,20,-23065.8,209.533
8,4,20,-19640.2,212.233
8,4,20,-19233.7,210.49
8,4,20,-23143.7,210.729
8,4,20,-19878.7,254.428
8,4,20,-21230.6,213.476
8,4,20,-23408.4,212.43
8,4,20,-21051.3,209.05
8,4,20,-21431.5,210.712
8,4,20,-21859.3,209.212
8,4,20,-20074.4,208.637
8,4,20,-24220.5,209.269
8,4,20,-22533.7,209.345
8,4,20,-20767.9,211.341
9,4,20,66704.9,212.875
9,4,20,62427.4,212.505
9,4,20,42573.1,213.415
9,4,20,73355.1,218.054
9,4,20,46155.2,213.796
9,4,20,65103.5,215.527
9,4,20,59162.2,228.451
9,4,20,45665.9,216.474
9,4,20,63788.8,210.687
9,4,20,43603.4,210.791
9,4,20,54866.7,228.792
9,4,20,55873,210.435
9,4,20,70917.5,214.623
9,4,20,72934,210.733
9,4,20,46560.7,212.28
9,4,20,43847.4,213.433
9,4,20,61703.3,211.697
9,4,20,51341.8,211.358
9,4,20,58507.4,214.178
9,4,20,65268.4,214.154
9,4,20,57375.4,212.47
9,4,20,67663.3,213.241
9,4,20,57363.9,210.693
9,4,20,40903.1,212.95
9,4,20,75983.2,211.601
9,4,20,72169,212.834
9,4,20,89925.6,211.303
9,4,20,48105.2,210.91
9,4,20,74564.5,236.605
9,4,20,68199.4,214.199
10,4,20,149278,214.771
10,4,20,163962,214.189
10,4,20,130745,213.791
10,4,20,123173,215.762
10,4,20,182883,264.59
10,4,20,143368,215.718
10,4,20,157447,215.195
10,4,20,121234,217.423
10,4,20,141837,213.775
10,4,20,142774,216.001
10,4,20,135166,216.454
10,4,20,139421,214.914
10,4,20,94063.5,216.32
10,4,20,119676,213.81
10,4,20,152804,215.099
10,4,20,135542,214.751
10,4,20,163276,216.277
10,4,20,151063,214.3
10,4,20,154167,215.56
10,4,20,115053,221.246
10,4,20,133952,226.904
10,4,20,105072,217.744
10,4,20,155961,213.262
10,4,20,132344,217.202
10,4,20,130419,214.794
10,4,20,180151,214.273
10,4,20,116701,214.416
10,4,20,140248,215.307
10,4,20,99159.7,215.687
10,4,20,150850,214.852
1,5,20,0,197.024
1,5,20,0,209.789
1,5,20,0,193.988
1,5,20,0,197.741
1,5,20,0,194.97
1,5,20,0,198.951
1,5,20,0,194.972
1,5,20,0,195.49
1,5,20,0,194.779
1,5,20,0,194.81
1,5,20,0,196.096
1,5,20,0,196.652
1,5,20,0,203.281
1,5,20,0,204.517
1,5,20,0,194.221
1,5,20,0,201.26
1,5,20,0,195.139
1,5,20,0,196.983
1,5,20,0,195.157
1,5,20,0,197.002
1,5,20,0,196.801
1,5,20,0,213.351
1,5,20,0,197.154
1,5,20,0,196.524
1,5,20,0,196.114
1,5,20,0,196.136
1,5,20,0,194.466
1,5,20,0,195.972
1,5,20,0,195.467
1,5,20,0,195.662
2,5,20,0.000841022,196.551
2,5,20,0.000154555,195.787
2,5,20,0.000336707,197.925
2,5,20,9.25064e-005,195.174
2,5,20,0.000621617,196.496
2,5,20,1.13845e-005,195.679
2,5,20,0.00101328,209.768
2,5,20,0.00052613,202.042
2,5,20,0.000354588,195.614
2,5,20,7.11679e-005,196.207
2,5,20,0.000411332,196.814
2,5,20,0.000185728,196.131
2,5,20,0.000284195,196.222
2,5,20,6.00815e-005,197.018
2,5,20,0.000408351,197.218
2,5,20,0.000264883,198.119
2,5,20,0.00101161,197.322
2,5,20,0.000133455,195.303
2,5,20,8.69632e-005,197.128
2,5,20,0.000199854,196.12
2,5,20,0.00109643,197.421
2,5,20,0.000341594,197.412
2,5,20,3.11732e-005,195.261
2,5,20,0.000510931,195.757
2,5,20,0.000131488,195.573
2,5,20,0.000119746,200.232
2,5,20,0.000474393,219.039
2,5,20,0.000236094,198.412
2,5,20,0.00015986,198.014
2,5,20,0.000145555,198.34
3,5,20,0.00200397,210.563
3,5,20,0.000320375,197.548
3,5,20,0.00868845,197.473
3,5,20,1.91927e-005,197.91
3,5,20,0.00732028,195.437
3,5,20,0.000798523,194.546
3,5,20,0.000179529,222.33
3,5,20,0.00155878,197.379
3,5,20,0.000232339,196.286
3,5,20,0.000504196,196.174
3,5,20,0.000792861,194.894
3,5,20,0.00037843,196.859
3,5,20,1.11461e-005,195.785
3,5,20,0.00048238,197.364
3,5,20,0.000157893,195.378
3,5,20,0.000329614,195.046
3,5,20,0.000351667,196.366
3,5,20,0.000100374,197.269
3,5,20,0.00479871,195.913
3,5,20,3.57628e-005,195.348
3,5,20,0.000271261,198.669
3,5,20,2.64645e-005,197.024
3,5,20,0.00294238,197.055
3,5,20,5.03063e-005,198.367
3,5,20,0.00019592,217.774
3,5,20,0.00188333,197.945
3,5,20,0.000302315,196.238
3,5,20,6.64592e-005,193.72
3,5,20,2.41995e-005,196.047
3,5,20,0.00214875,195.95
4,5,20,0.0115155,200.251
4,5,20,0.0146195,200.362
4,5,20,0.0163544,200.286
4,5,20,0.0177059,197.806
4,5,20,0.00936073,197.778
4,5,20,0.0147623,199.373
4,5,20,0.019569,198.771
4,5,20,0.022678,202.056
4,5,20,0.00939542,199.176
4,5,20,0.01872,197.89
4,5,20,0.0147945,202.656
4,5,20,0.0169002,197.667
4,5,20,0.00660354,197.176
4,5,20,0.00693011,198.145
4,5,20,0.0151132,199.157
4,5,20,0.00515789,201.102
4,5,20,0.0130611,197.209
4,5,20,0.0126635,196.925
4,5,20,0.0362007,214.479
4,5,20,0.0128297,198.811
4,5,20,0.0237868,232.989
4,5,20,0.0165055,199.312
4,5,20,0.0135697,221.648
4,5,20,0.0360844,198.815
4,5,20,0.0131083,200.351
4,5,20,0.0120558,197.739
4,5,20,0.0323973,199.242
4,5,20,0.00873506,196.697
4,5,20,0.0139875,200.772
4,5,20,0.012942,198.888
5,5,20,0.0481395,201.131
5,5,20,0.0229694,200.584
5,5,20,0.0337374,201.325
5,5,20,0.0187204,199.212
5,5,20,0.0464025,199.072
5,5,20,0.011544,199.782
5,5,20,0.0439489,202.542
5,5,20,0.0430496,202.528
5,5,20,0.0291438,200.211
5,5,20,0.0292537,201.291
5,5,20,0.0237289,215.721
5,5,20,0.0248635,221.372
5,5,20,0.0135033,200.336
5,5,20,0.0245188,201.117
5,5,20,0.0201542,199.395
5,5,20,0.0198618,200.012
5,5,20,0.0225863,203.235
5,5,20,0.0238543,201.486
5,5,20,0.0181752,200.921
5,5,20,0.027813,200.133
5,5,20,0.0363598,200.269
5,5,20,0.0258803,202.242
5,5,20,0.0242044,202.027
5,5,20,0.0157102,199.306
5,5,20,0.0291561,199.115
5,5,20,0.0223686,201.376
5,5,20,0.0116893,199.976
5,5,20,0.0199178,201.697
5,5,20,0.0222855,202.357
5,5,20,0.0197825,200.974
6,5,20,0.227272,230.213
6,5,20,0.313191,231.428
6,5,20,0.265464,229.892
6,5,20,0.261134,291.72
6,5,20,0.165061,245.561
6,5,20,0.367637,228.725
6,5,20,0.381382,229.46
6,5,20,0.279626,230.403
6,5,20,0.207209,230.434
6,5,20,0.144236,229.643
6,5,20,0.0301878,228.915
6,5,20,0.378974,228.422
6,5,20,0.293887,228.817
6,5,20,0.25024,230.314
6,5,20,0.362721,238.154
6,5,20,0.338664,227.685
6,5,20,0.0364503,228.864
6,5,20,0.221728,230.983
6,5,20,0.338971,229.042
6,5,20,0.22923,230.542
6,5,20,0.178166,230.741
6,5,20,0.122293,230.075
6,5,20,0.180772,228.064
6,5,20,0.0945179,227.657
6,5,20,0.257988,244.937
6,5,20,0.187554,230.632
6,5,20,0.341723,228.416
6,5,20,0.376704,229.772
6,5,20,0.36154,229.268
6,5,20,0.176901,228.385
7,5,20,1.22235,228.157
7,5,20,1.21796,228.093
7,5,20,1.20387,226.8
7,5,20,1.10905,229.756
7,5,20,1.22071,227.903
7,5,20,1.21613,226.8
7,5,20,1.22095,227.545
7,5,20,1.22526,226.449
7,5,20,1.22603,226.684
7,5,20,1.1952,225.821
7,5,20,1.23941,227.977
7,5,20,1.27024,227.751
7,5,20,1.17849,227.492
7,5,20,1.2105,273.827
7,5,20,1.15535,227.89
7,5,20,1.15429,248.692
7,5,20,1.16252,228.534
7,5,20,1.14708,229.251
7,5,20,1.21142,227.272
7,5,20,1.18191,226.399
7,5,20,1.19929,227.901
7,5,20,1.15031,225.747
7,5,20,1.16194,226.506
7,5,20,1.13224,227.569
7,5,20,1.21377,227.834
7,5,20,1.1789,226.337
7,5,20,1.21021,226.651
7,5,20,1.14623,228.949
7,5,20,1.16926,227.44
7,5,20,1.25471,230.265
8,5,20,0.276476,232.645
8,5,20,0.204307,229.199
8,5,20,0.39392,254.023
8,5,20,0.311252,232.579
8,5,20,0.221794,229.622
8,5,20,0.332544,237.519
8,5,20,0.22096,239.938
8,5,20,0.33906,230.162
8,5,20,0.2582,230.512
8,5,20,0.38726,230.911
8,5,20,0.237531,228.978
8,5,20,0.367021,229.357
8,5,20,0.201776,230.363
8,5,20,0.370003,229.881
8,5,20,0.29942,229.06
8,5,20,0.347695,230.742
8,5,20,0.434915,229.64
8,5,20,0.33003,229.262
8,5,20,0.454126,229.983
8,5,20,0.366475,232.249
8,5,20,0.199882,230.785
8,5,20,0.299635,229.951
8,5,20,0.347814,230.179
8,5,20,0.400958,231.046
8,5,20,0.338428,279.323
8,5,20,0.363659,232.991
8,5,20,0.22542,247.083
8,5,20,0.341742,230.534
8,5,20,0.381706,229.922
8,5,20,0.390646,229.098
9,5,20,24.8881,229.45
9,5,20,27.4095,230.242
9,5,20,18.1875,229.333
9,5,20,16.5931,228.746
9,5,20,20.2193,230.305
9,5,20,25.1447,229.249
9,5,20,24.7184,229.73
9,5,20,20.7797,232.44
9,5,20,25.4413,229.477
9,5,20,25.6376,231.598
9,5,20,22.9894,230.566
9,5,20,26.094,228.55
9,5,20,20.7812,228.485
9,5,20,24.7424,229.408
9,5,20,20.647,230.071
9,5,20,22.6826,231.272
9,5,20,31.2914,235.437
9,5,20,23.0181,243.258
9,5,20,25.2082,230.689
9,5,20,22.3155,239.444
9,5,20,22.2132,256.512
9,5,20,15.6169,240.901
9,5,20,25.7795,244.709
9,5,20,24.6701,250.257
9,5,20,22.5412,247.399
9,5,20,22.8122,241.669
9,5,20,20.5254,238.619
9,5,20,24.9237,234.976
9,5,20,27.5384,266.878
9,5,20,22.1573,247.587
10,5,20,30.944,233.298
10,5,20,43.8304,239.064
10,5,20,29.3729,252.175
10,5,20,44.38,246.058
10,5,20,49.2519,237.282
10,5,20,49.7603,255.261
10,5,20,51.0033,254.288
10,5,20,49.7385,233.29
10,5,20,41.8039,233.418
10,5,20,49.0311,234.579
10,5,20,62.6821,233.978
10,5,20,41.8206,232.844
10,5,20,46.5531,234.339
10,5,20,45.3493,232.225
10,5,20,58.2192,231.446
10,5,20,50.6764,232.123
10,5,20,44.4805,234.892
10,5,20,37.7318,233.441
10,5,20,31.9283,233.625
10,5,20,36.82,231.982
10,5,20,57.8664,234.899
10,5,20,60.6162,235.625
10,5,20,53.2043,236.429
10,5,20,43.6569,233.7
10,5,20,58.4052,232.86
10,5,20,67.1577,276.118
10,5,20,56.8579,255.529
10,5,20,58.916,233.878
10,5,20,48.6634,235.133
10,5,20,49.5992,231.316
1,6,20,-27.8983,180.859
1,6,20,-28.0038,181.304
1,6,20,-27.8423,180.291
1,6,20,-28.0053,179.864
1,6,20,-27.9732,180.978
1,6,20,-27.8568,179.999
1,6,20,-27.9079,180.304
1,6,20,-27.8641,180.033
1,6,20,-27.8625,183.271
1,6,20,-28.0535,202.122
1,6,20,-27.9861,180.322
1,6,20,-27.8524,180.899
1,6,20,-27.8714,180.637
1,6,20,-27.7974,179.838
1,6,20,-27.8796,182.33
1,6,20,-27.865,182.369
1,6,20,-27.8352,181.089
1,6,20,-28.0715,180.868
1,6,20,-27.9667,184.495
1,6,20,-27.8742,185.837
1,6,20,-27.9252,184.706
1,6,20,-27.8976,198.635
1,6,20,-27.9146,180.46
1,6,20,-27.9157,180.624
1,6,20,-27.9153,179.513
1,6,20,-27.833,180.834
1,6,20,-27.9395,181.092
1,6,20,-27.8396,179.164
1,6,20,-27.9592,182.152
1,6,20,-27.791,180.83
2,6,20,-27.63,182.436
2,6,20,-27.9186,182.568
2,6,20,-27.8619,180.15
2,6,20,-27.7655,181.113
2,6,20,-27.754,199.106
2,6,20,-27.7863,189.716
2,6,20,-27.8195,181.954
2,6,20,-27.884,180.07
2,6,20,-27.9998,181.542
2,6,20,-27.7865,181.357
2,6,20,-27.7006,180.814
2,6,20,-27.8408,183.17
2,6,20,-27.8108,179.958
2,6,20,-27.9564,181.443
2,6,20,-27.7308,182.417
2,6,20,-27.7439,179.988
2,6,20,-27.8049,186.794
2,6,20,-27.8712,193.15
2,6,20,-27.7801,182.056
2,6,20,-27.8079,181.767
2,6,20,-27.7674,179.849
2,6,20,-27.8138,181.017
2,6,20,-27.8034,183.205
2,6,20,-27.6989,182.422
2,6,20,-27.9167,180.025
2,6,20,-27.7197,181.693
2,6,20,-27.6883,182.078
2,6,20,-27.7302,181.394
2,6,20,-27.793,182.673
2,6,20,-27.8403,181.212
3,6,20,-27.9193,180.247
3,6,20,-27.9144,181.441
3,6,20,-27.8397,182.791
3,6,20,-27.8307,181.217
3,6,20,-27.83,179.733
3,6,20,-27.8651,181.167
3,6,20,-27.9813,178.815
3,6,20,-27.9245,182.048
3,6,20,-27.9148,181.911
3,6,20,-27.7982,182.278
3,6,20,-28.1244,201.668
3,6,20,-28.0477,180.997
3,6,20,-27.8142,193.09
3,6,20,-27.8848,188.131
3,6,20,-28.0412,180.179
3,6,20,-27.9549,180.395
3,6,20,-27.9344,182.14
3,6,20,-27.978,181.884
3,6,20,-27.9972,205.049
3,6,20,-27.8821,184.105
3,6,20,-27.8577,180.253
3,6,20,-27.9146,181.11
3,6,20,-27.9202,181.442
3,6,20,-27.9609,180.106
3,6,20,-27.8859,183.389
3,6,20,-27.9026,182.092
3,6,20,-27.8237,180.808
3,6,20,-27.9571,181.586
3,6,20,-27.8685,180.733
3,6,20,-27.8822,180.817
4,6,20,-27.6586,183.393
4,6,20,-27.4589,181.992
4,6,20,-27.6371,183.082
4,6,20,-27.4631,182.327
4,6,20,-27.6888,183.147
4,6,20,-27.7734,183.481
4,6,20,-27.5238,184.346
4,6,20,-27.5934,184.434
4,6,20,-27.5319,200.248
4,6,20,-27.5286,182.679
4,6,20,-27.6833,195.399
4,6,20,-27.7544,183.7
4,6,20,-27.8251,183.35
4,6,20,-27.6118,182.838
4,6,20,-27.5702,182.542
4,6,20,-27.7059,182.514
4,6,20,-27.6298,183.571
4,6,20,-27.5888,185.333
4,6,20,-27.715,183.967
4,6,20,-27.6442,183.029
4,6,20,-27.6374,182.703
4,6,20,-27.6335,182.31
4,6,20,-27.7581,182.063
4,6,20,-27.6236,184.533
4,6,20,-27.4914,182.481
4,6,20,-27.5366,182.884
4,6,20,-27.7493,184.904
4,6,20,-27.6974,184.062
4,6,20,-27.6378,183.333
4,6,20,-27.5149,183.532
5,6,20,-27.5912,185.443
5,6,20,-27.5476,184.489
5,6,20,-27.5588,219.453
5,6,20,-27.3546,202.152
5,6,20,-27.4862,186.943
5,6,20,-27.6148,185.189
5,6,20,-27.5935,185.703
5,6,20,-27.5199,185.879
5,6,20,-27.5765,186.172
5,6,20,-27.5308,186.247
5,6,20,-27.4876,195.504
5,6,20,-27.6555,185.345
5,6,20,-27.4512,184.529
5,6,20,-27.3997,183.361
5,6,20,-27.659,188.424
5,6,20,-27.4668,185.25
5,6,20,-27.6494,184.323
5,6,20,-27.6498,185.917
5,6,20,-27.4218,187.645
5,6,20,-27.3579,186.237
5,6,20,-27.6768,187.57
5,6,20,-27.4108,185.421
5,6,20,-27.6783,185.412
5,6,20,-27.5917,184.871
5,6,20,-27.4358,186.205
5,6,20,-27.4444,186.494
5,6,20,-27.7854,186.612
5,6,20,-27.5108,187.682
5,6,20,-27.5847,205.068
5,6,20,-27.6347,188.095
6,6,20,-23.0251,210.821
6,6,20,-22.4814,212.946
6,6,20,-23.0437,209.7
6,6,20,-22.6111,210.654
6,6,20,-22.3284,211.553
6,6,20,-21.8863,211.634
6,6,20,-22.3068,212.307
6,6,20,-22.2952,212.757
6,6,20,-21.8514,210.746
6,6,20,-22.6684,211.306
6,6,20,-23.1087,208.535
6,6,20,-23.0481,212.148
6,6,20,-22.2169,210.984
6,6,20,-23.0473,210.623
6,6,20,-22.5407,236.535
6,6,20,-22.9119,211.937
6,6,20,-22.1855,211.331
6,6,20,-22.4675,213.093
6,6,20,-22.0518,210.428
6,6,20,-22.2906,210.654
6,6,20,-22.8831,216.518
6,6,20,-22.6843,225.066
6,6,20,-22.9913,212.244
6,6,20,-22.3403,212.4
6,6,20,-22.3873,210.036
6,6,20,-22.6218,212.246
6,6,20,-23.2659,228.041
6,6,20,-22.4703,211.995
6,6,20,-22.7051,213.95
6,6,20,-22.4358,210.547
7,6,20,-22.3952,214.533
7,6,20,-21.3515,213.076
7,6,20,-21.6436,214.084
7,6,20,-21.8435,212.753
7,6,20,-21.7927,236.663
7,6,20,-21.0425,215.151
7,6,20,-21.3881,212.944
7,6,20,-21.3422,213.363
7,6,20,-21.4457,214.667
7,6,20,-21.7574,212.104
7,6,20,-21.5462,212.936
7,6,20,-21.2638,212.316
7,6,20,-21.1824,214.696
7,6,20,-21.4405,228.156
7,6,20,-20.9463,211.026
7,6,20,-20.8718,214.312
7,6,20,-21.1749,212.755
7,6,20,-21.4037,217.587
7,6,20,-21.7605,211.434
7,6,20,-22.9069,211.464
7,6,20,-21.7703,214.237
7,6,20,-21.9613,213.109
7,6,20,-21.1055,213.626
7,6,20,-21.2182,211.504
7,6,20,-21.294,211.965
7,6,20,-21.6809,258.06
7,6,20,-21.3792,213.601
7,6,20,-21.6439,212.601
7,6,20,-21.006,212.23
7,6,20,-21.1329,214.038
8,6,20,-22.8653,211.399
8,6,20,-22.9668,211.232
8,6,20,-22.421,212.423
8,6,20,-22.1866,210.628
8,6,20,-22.8645,216.503
8,6,20,-23.0158,223.923
8,6,20,-22.6418,212.126
8,6,20,-22.7088,210.937
8,6,20,-22.505,212.363
8,6,20,-22.4721,211.334
8,6,20,-22.3847,210.889
8,6,20,-22.42,211.291
8,6,20,-22.8015,213.806
8,6,20,-22.275,212.375
8,6,20,-23.0255,211.351
8,6,20,-22.5262,209.653
8,6,20,-22.7841,214.012
8,6,20,-22.4194,214.738
8,6,20,-23.1085,219.991
8,6,20,-22.5685,213.751
8,6,20,-22.5158,211.828
8,6,20,-22.6421,212.858
8,6,20,-22.6688,213.202
8,6,20,-21.9691,212.319
8,6,20,-22.9522,211.12
8,6,20,-22.9055,211.05
8,6,20,-22.5137,223.655
8,6,20,-22.6119,228.436
8,6,20,-23.1339,216.455
8,6,20,-22.8842,218.596
9,6,20,-21.5597,227.751
9,6,20,-20.3075,228.093
9,6,20,-19.7749,224.125
9,6,20,-20.3455,272.451
9,6,20,-19.7203,220.521
9,6,20,-20.3512,219.884
9,6,20,-20.3005,222.181
9,6,20,-20.1698,223.332
9,6,20,-19.5712,219.101
9,6,20,-19.8751,219.117
9,6,20,-19.9271,220.328
9,6,20,-19.6627,222.649
9,6,20,-20.1331,219.656
9,6,20,-20.961,219.607
9,6,20,-19.8967,223.458
9,6,20,-19.3387,217.842
9,6,20,-19.4288,221.246
9,6,20,-19.926,220.365
9,6,20,-19.5142,242.408
9,6,20,-19.701,215.566
9,6,20,-20.5789,215.7
9,6,20,-19.3084,222.13
9,6,20,-19.5756,218.756
9,6,20,-20.9347,217
9,6,20,-19.7099,219.699
9,6,20,-19.7012,215.174
9,6,20,-19.3812,217.35
