strategy,problem,dim,best_fitness,runtime_ms
4,1,10,56.3569,111.703
4,1,10,148.545,111.272
4,1,10,0,111.32
4,1,10,0,111.717
4,1,10,0.992188,111.724
4,1,10,0,111.261
4,1,10,114.753,110.395
4,1,10,244.6,110.299
4,1,10,51.5771,111.69
4,1,10,0,110.98
5,1,10,0,111.873
5,1,10,0,115.393
5,1,10,0,111.498
5,1,10,0,112.066
5,1,10,0,113.6
5,1,10,0,113.264
5,1,10,0,113.57
5,1,10,0,112.277
5,1,10,0,111.907
5,1,10,0,113.52
5,1,10,0,112.886
5,1,10,0,113.405
5,1,10,0,112.52
5,1,10,0,114.731
5,1,10,0,111.569
5,1,10,0,111.799
5,1,10,0,115.503
5,1,10,0,125.412
5,1,10,0,113.627
5,1,10,0,112.77
5,1,10,0,112.709
5,1,10,0,113.368
5,1,10,0,112.692
5,1,10,0,113.662
5,1,10,0,114.831
5,1,10,0,112.681
5,1,10,0,112.212
5,1,10,0,113.572
5,1,10,0,128.001
5,1,10,0,114.215
6,1,10,459.014,121.122
6,1,10,688.522,123.945
6,1,10,803.275,120.755
6,1,10,803.275,120.668
6,1,10,229.507,123.041
6,1,10,616.26,122.597
6,1,10,344.261,121.806
6,1,10,580.522,120.933
6,1,10,344.261,121.754
6,1,10,599.089,122.935
6,1,10,459.015,123.014
6,1,10,573.768,121.826
6,1,10,688.522,122.468
6,1,10,470.128,121.619
6,1,10,459.014,120.839
6,1,10,803.275,135.754
6,1,10,574.532,128.047
6,1,10,688.522,123.283
6,1,10,619.206,122.111
6,1,10,459.014,121.869
6,1,10,459.015,121.907
6,1,10,344.261,121.927
6,1,10,688.522,121.687
6,1,10,573.768,124.028
6,1,10,688.522,130.771
6,1,10,459.014,123.355
6,1,10,405.016,123.009
6,1,10,575.039,122.051
6,1,10,459.015,123.052
6,1,10,459.014,121.186
7,1,10,0,123.103
7,1,10,114.754,124.628
7,1,10,0,122.878
7,1,10,0,122.638
7,1,10,114.754,127.086
7,1,10,0,129.017
7,1,10,0,122.569
7,1,10,0,163.045
7,1,10,0,130.326
7,1,10,114.754,122.59
7,1,10,0,126.115
7,1,10,0,123.816
7,1,10,0,123.242
7,1,10,0,130.176
7,1,10,0,133.439
7,1,10,0,125.066
7,1,10,0,123.252
7,1,10,120.857,122.833
7,1,10,0,125.003
7,1,10,0,129.659
7,1,10,0,121.801
7,1,10,16.1313,164.687
7,1,10,0,131.297
7,1,10,0,120.868
7,1,10,0,121.979
7,1,10,0,124.058
7,1,10,0,122.884
7,1,10,32.0781,123.713
7,1,10,114.754,123.143
7,1,10,0,121.366
8,1,10,803.276,121.597
8,1,10,573.768,121.851
8,1,10,688.522,120.921
8,1,10,688.522,121.74
8,1,10,573.768,122.853
8,1,10,688.522,120.239
8,1,10,688.522,120.853
8,1,10,459.014,121.81
8,1,10,573.768,123.019
8,1,10,688.522,123.426
8,1,10,229.507,122.096
8,1,10,573.768,121.019
8,1,10,803.275,121.982
8,1,10,688.522,120.044
8,1,10,803.275,122.06
8,1,10,573.768,138.985
8,1,10,573.768,120.867
8,1,10,459.015,120.391
8,1,10,688.522,120.459
8,1,10,344.261,122.845
8,1,10,918.029,120.751
8,1,10,803.275,121.86
8,1,10,688.522,121.596
8,1,10,344.269,122.523
8,1,10,573.768,128.006
8,1,10,573.768,119.921
8,1,10,573.768,122.04
8,1,10,459.014,123.277
8,1,10,573.768,120.861
8,1,10,688.522,120.752
9,1,10,573.768,124.197
9,1,10,573.768,123.817
9,1,10,589.9,124.038
9,1,10,704.653,124.72
9,1,10,573.768,122.996
9,1,10,589.899,122.965
9,1,10,459.014,123.071
9,1,10,573.768,123.987
9,1,10,573.768,123.759
9,1,10,475.146,124.829
9,1,10,581.418,124.055
9,1,10,459.014,124.211
9,1,10,688.522,124.169
9,1,10,803.275,121.903
9,1,10,459.014,124.973
9,1,10,573.768,123.599
9,1,10,573.768,124.133
9,1,10,573.768,123.836
9,1,10,459.014,124.458
9,1,10,459.014,124.036
9,1,10,459.014,123.106
9,1,10,459.015,123.841
9,1,10,803.275,123.079
9,1,10,459.014,123.16
9,1,10,702.481,124.091
9,1,10,573.768,122.806
9,1,10,480.475,122.94
9,1,10,459.014,133.558
9,1,10,688.522,123.155
9,1,10,704.653,131.898
10,1,10,146.19,126.702
10,1,10,168.553,127.468
10,1,10,207.42,127.943
10,1,10,94.7244,126.247
10,1,10,196.368,128.219
10,1,10,208.082,127.087
10,1,10,123.504,126.976
10,1,10,162.454,129.199
10,1,10,229.934,126.71
10,1,10,185.97,125.941
10,1,10,185.529,128.463
10,1,10,255.799,126.196
10,1,10,239.998,134.09
10,1,10,196.925,138.827
10,1,10,164.307,125.729
10,1,10,201.888,127.041
10,1,10,154.376,126.68
10,1,10,151.52,128.968
10,1,10,175.085,125.932
10,1,10,134.153,126.201
10,1,10,172.048,126.944
10,1,10,215.865,127.85
10,1,10,157.699,128.005
10,1,10,153.403,126.024
10,1,10,154.59,128.844
10,1,10,185.743,127.549
10,1,10,193.551,127.222
10,1,10,94.6138,129.971
10,1,10,208.423,130.206
10,1,10,207.286,131.23
1,2,10,3.439e-033,40.434
1,2,10,1.65711e-033,41.5975
1,2,10,1.3606e-033,40.5546
1,2,10,1.90411e-033,40.2556
1,2,10,1.57852e-033,40.5852
1,2,10,9.79766e-033,40.9184
1,2,10,2.42445e-033,40.1193
1,2,10,2.45845e-033,39.2503
1,2,10,7.66595e-033,40.3945
1,2,10,1.44181e-033,39.5312
1,2,10,1.87536e-033,40.6772
1,2,10,3.46868e-033,40.7838
1,2,10,9.10069e-034,41.3352
1,2,10,2.34061e-033,41.773
1,2,10,1.16254e-033,40.5745
1,2,10,1.73727e-033,40.5455
1,2,10,7.54677e-034,39.5623
1,2,10,2.07163e-033,87.7784
1,2,10,2.56897e-033,41.4732
1,2,10,3.16137e-033,40.3635
1,2,10,2.42999e-033,39.7557
1,2,10,3.41443e-033,39.9456
1,2,10,1.56899e-033,41.4003
1,2,10,5.32231e-033,39.8214
1,2,10,3.05478e-033,40.0573
1,2,10,2.87764e-033,39.7568
1,2,10,9.09415e-034,39.106
1,2,10,1.36901e-033,40.543
1,2,10,2.11384e-033,41.2817
1,2,10,1.19471e-033,40.8084
2,2,10,1.05193e-022,39.6372
2,2,10,3.65687e-023,41.8015
2,2,10,8.34313e-023,40.6394
2,2,10,1.35168e-022,39.9332
2,2,10,1.23481e-022,40.6947
2,2,10,6.03312e-023,40.3543
2,2,10,1.64274e-023,40.0212
2,2,10,5.90324e-023,40.4491
2,2,10,6.47548e-023,40.5976
2,2,10,3.0993e-023,41.2443
2,2,10,8.13621e-023,40.4481
2,2,10,1.48659e-022,39.1069
2,2,10,1.28955e-022,42.5636
2,2,10,8.68717e-023,39.5574
2,2,10,7.98818e-023,40.7615
2,2,10,1.14651e-022,40.8577
2,2,10,6.403e-023,40.9223
2,2,10,9.98491e-023,40.4662
2,2,10,9.31747e-023,41.371
2,2,10,6.57739e-023,42.848
2,2,10,9.10654e-023,41.3714
2,2,10,1.24597e-022,39.9853
2,2,10,1.02287e-022,44.8153
2,2,10,1.36425e-022,50.2315
2,2,10,1.13245e-022,46.2531
2,2,10,5.73954e-023,40.577
2,2,10,3.69317e-023,40.653
2,2,10,1.28494e-022,39.7419
2,2,10,4.51765e-023,40.5399
2,2,10,5.90838e-023,40.0302
3,2,10,3.86526e-033,38.0753
3,2,10,2.55432e-033,41.1333
3,2,10,4.88002e-033,39.4002
3,2,10,7.2513e-033,39.222
3,2,10,1.1569e-032,41.6184
3,2,10,3.78953e-033,38.1575
3,2,10,2.26637e-033,39.8294
3,2,10,4.68451e-033,39.672
3,2,10,7.91848e-033,38.9085
3,2,10,1.74596e-032,40.4666
3,2,10,2.05207e-033,39.235
3,2,10,3.81938e-033,39.4981
3,2,10,8.92013e-033,40.6166
3,2,10,9.18414e-033,39.128
3,2,10,7.4149e-033,39.3725
3,2,10,5.26698e-033,39.6425
3,2,10,2.0004e-033,40.0467
3,2,10,2.60264e-033,40.6184
3,2,10,8.08288e-033,43.3146
3,2,10,2.68987e-033,40.9928
3,2,10,4.84537e-033,39.4921
3,2,10,3.34376e-033,39.4663
3,2,10,8.86266e-033,40.5641
3,2,10,1.15112e-032,40.8908
3,2,10,4.88994e-033,39.89
3,2,10,7.14464e-033,40.8499
3,2,10,6.44344e-033,39.606
3,2,10,5.00983e-033,38.5845
3,2,10,4.01545e-033,38.8317
3,2,10,6.69796e-033,39.2484
4,2,10,5.80941e-017,41.1479
4,2,10,9.42339e-017,62.6807
4,2,10,3.43448e-017,61.6564
4,2,10,4.81468e-017,53.7826
4,2,10,2.77142e-017,45.9047
4,2,10,2.95715e-017,44.5769
4,2,10,6.43347e-017,42.2965
4,2,10,1.41974e-017,41.9791
4,2,10,2.33804e-017,42.6769
4,2,10,2.15186e-017,41.9529
4,2,10,2.64902e-017,41.4277
4,2,10,2.61943e-017,42.2471
4,2,10,2.95828e-017,42.6404
4,2,10,2.98483e-017,41.5127
4,2,10,2.86636e-017,41.9341
4,2,10,2.37011e-017,41.7343
4,2,10,8.93421e-017,43.0625
4,2,10,2.10787e-017,44.0157
4,2,10,2.51297e-017,41.684
4,2,10,2.16447e-017,41.2093
4,2,10,3.26509e-017,42.5034
4,2,10,2.35104e-017,42.3852
4,2,10,1.04375e-017,41.6723
4,2,10,4.98317e-017,41.887
4,2,10,2.19436e-017,42.0556
4,2,10,4.01971e-017,42.7172
4,2,10,3.63788e-017,44.1136
4,2,10,1.5887e-017,41.7
4,2,10,4.05695e-017,41.3495
4,2,10,2.38619e-017,41.2757
5,2,10,3.13782e-014,42.6586
5,2,10,4.35932e-014,46.5806
5,2,10,5.55427e-014,42.6668
5,2,10,5.14565e-014,43.5047
5,2,10,2.83668e-014,42.4604
5,2,10,7.8304e-014,43.0503
5,2,10,5.76473e-014,43.579
5,2,10,3.53551e-014,43.3649
5,2,10,5.74618e-014,44.3596
5,2,10,3.28522e-014,44.3221
5,2,10,8.01494e-014,43.0847
5,2,10,1.62057e-013,44.3771
5,2,10,9.35357e-014,43.4403
5,2,10,6.32131e-014,42.5781
5,2,10,4.7632e-014,42.8627
5,2,10,5.7361e-014,43.7772
5,2,10,9.8607e-014,43.7654
5,2,10,7.38562e-014,44.3565
5,2,10,8.16075e-014,43.7712
5,2,10,5.55934e-014,43.6491
5,2,10,4.34006e-014,43.5193
5,2,10,5.74665e-014,43.7556
5,2,10,9.60079e-014,42.7648
5,2,10,1.01205e-013,43.8988
5,2,10,8.29645e-014,43.9455
5,2,10,9.7115e-014,42.7233
5,2,10,3.67659e-014,42.9629
5,2,10,8.54948e-014,44.9542
5,2,10,6.6711e-014,42.8281
5,2,10,8.74953e-014,42.8061
6,2,10,3.96539e-029,50.4408
6,2,10,3.72045e-030,52.0139
6,2,10,1.05052e-029,52.3071
6,2,10,2.63079e-030,59.7297
6,2,10,7.46478e-030,61.1043
6,2,10,3.65692e-030,53.0919
6,2,10,7.11312e-030,52.2963
6,2,10,2.13521e-029,55.046
6,2,10,1.48311e-029,55.952
6,2,10,3.84822e-029,55.5334
6,2,10,5.91164e-030,54.6423
6,2,10,8.26653e-030,52.153
6,2,10,1.31798e-029,52.0227
6,2,10,3.12201e-030,51.7667
6,2,10,2.2771e-029,53.2702
6,2,10,1.03918e-029,54.2654
6,2,10,3.53706e-029,51.6257
6,2,10,7.05129e-030,54.2124
6,2,10,1.4914e-029,52.5833
6,2,10,1.00974e-029,51.9755
6,2,10,6.12013e-030,51.6982
6,2,10,7.47767e-029,52.0139
6,2,10,8.16662e-030,52.4444
6,2,10,3.24304e-030,51.9749
6,2,10,1.91756e-030,52.1424
6,2,10,8.43168e-030,54.2296
6,2,10,2.52827e-030,52.597
6,2,10,5.94185e-030,51.0331
6,2,10,6.98179e-030,52.034
6,2,10,4.85678e-030,52.2145
7,2,10,3.49723e-012,51.0321
7,2,10,7.65045e-012,52.5992
7,2,10,1.36577e-011,51.2122
7,2,10,1.25481e-011,50.1413
7,2,10,1.259e-011,55.3266
7,2,10,9.09304e-012,52.1244
7,2,10,9.52448e-012,52.1275
7,2,10,1.28931e-011,51.2224
7,2,10,9.57215e-012,52.0299
7,2,10,1.90429e-011,52.5083
7,2,10,1.6424e-011,50.8552
7,2,10,4.25186e-012,52.1986
7,2,10,6.96849e-012,51.6645
7,2,10,7.82572e-012,52.162
7,2,10,6.99569e-012,51.0309
7,2,10,1.24704e-011,54.2123
7,2,10,7.47277e-012,52.471
7,2,10,6.05522e-012,51.6842
7,2,10,1.73469e-011,53.0287
7,2,10,1.57887e-011,52.3506
7,2,10,5.69509e-012,57.8477
7,2,10,7.54569e-012,51.6954
7,2,10,2.97206e-012,52.0791
7,2,10,5.03788e-012,52.2008
7,2,10,1.18531e-011,51.0602
7,2,10,9.6152e-012,52.4357
7,2,10,6.80393e-012,51.9893
7,2,10,7.91643e-012,52.0383
7,2,10,4.80155e-012,53.039
7,2,10,1.42793e-011,53.723
8,2,10,3.48416e-030,50.4159
8,2,10,2.45531e-030,52.3982
8,2,10,7.01747e-030,52.8171
8,2,10,2.14985e-030,51.0663
8,2,10,5.53378e-031,52.0038
8,2,10,1.30543e-030,51.8297
8,2,10,7.13994e-031,51.1511
8,2,10,1.63108e-030,52.4394
8,2,10,1.96849e-030,55.2436
8,2,10,1.49445e-030,55.4886
8,2,10,3.36695e-030,55.6526
8,2,10,1.98427e-030,62.6733
8,2,10,1.75331e-030,95.08
8,2,10,1.65557e-030,56.9621
8,2,10,5.59917e-030,58.1676
8,2,10,3.95348e-030,88.4166
8,2,10,2.75115e-030,82.0763
8,2,10,1.30396e-030,65.2612
8,2,10,3.98756e-030,57.7472
8,2,10,3.05961e-030,59.6757
8,2,10,1.36053e-030,53.2761
8,2,10,5.13828e-030,52.2917
8,2,10,3.82433e-030,52.1559
8,2,10,1.41374e-030,51.4009
8,2,10,2.87055e-030,53.0525
8,2,10,8.51355e-031,53.459
8,2,10,7.70365e-030,52.5489
8,2,10,1.96233e-030,52.1953
8,2,10,5.5321e-030,53.1522
8,2,10,1.24518e-030,53.3138
9,2,10,0.000264195,51.5114
9,2,10,5.93856e-005,55.1023
9,2,10,7.59821e-005,54.4119
9,2,10,0.00012341,53.1855
9,2,10,8.55497e-005,55.4726
9,2,10,5.83648e-005,53.0889
9,2,10,9.04913e-005,54.1843
9,2,10,3.88428e-005,52.8257
9,2,10,0.000121325,51.9201
9,2,10,0.000162891,54.4665
9,2,10,7.91113e-005,53.009
9,2,10,9.43005e-005,56.1832
9,2,10,6.3241e-005,55.0037
9,2,10,9.11108e-005,96.3961
9,2,10,9.89756e-005,61.4803
9,2,10,7.10648e-005,58.1207
9,2,10,6.68049e-005,63.5425
9,2,10,4.19443e-005,81.7496
9,2,10,5.29658e-005,67.9042
9,2,10,5.41782e-005,59.5817
9,2,10,8.71368e-005,52.7165
9,2,10,3.74626e-005,53.9669
9,2,10,7.38504e-005,53.4421
9,2,10,2.81707e-005,52.4902
9,2,10,8.88833e-005,53.5755
9,2,10,8.83024e-005,53.8163
9,2,10,6.54763e-005,53.7386
9,2,10,0.000107349,54.7392
9,2,10,7.32938e-005,54.3375
9,2,10,7.5536e-005,53.7697
10,2,10,0.0670817,53.9052
10,2,10,0.114932,55.1934
10,2,10,0.0452765,55.1725
10,2,10,0.0745255,55.0401
10,2,10,0.0213508,55.2908
10,2,10,0.0765586,55.9674
10,2,10,0.0821152,54.3057
10,2,10,0.0776,55.3268
10,2,10,0.0697098,55.3533
10,2,10,0.0930542,53.9925
10,2,10,0.0514683,56.2869
10,2,10,0.0723158,56.4354
10,2,10,0.11774,54.16
10,2,10,0.0872526,56.7548
10,2,10,0.0865566,53.8647
10,2,10,0.107092,55.351
10,2,10,0.0466294,53.5162
10,2,10,0.0735001,53.9237
10,2,10,0.0777785,59.3661
10,2,10,0.0604615,55.3464
10,2,10,0.0721417,54.2981
10,2,10,0.0303154,55.377
10,2,10,0.035925,53.6981
10,2,10,0.074623,55.0886
10,2,10,0.0446664,54.3352
10,2,10,0.073662,53.7434
10,2,10,0.0644907,54.704
10,2,10,0.0961879,55.0428
10,2,10,0.0588681,59.44
10,2,10,0.0474625,55.5709
1,3,10,0.173092,39.7518
1,3,10,0.0970286,40.7298
1,3,10,0.262481,40.5206
1,3,10,0.191332,39.0264
1,3,10,8.90108e-005,39.6472
1,3,10,0.0613178,40.5926
1,3,10,0.197106,40.453
1,3,10,0.192969,39.8102
1,3,10,0.128254,39.7453
1,3,10,0.0787666,40.2389
1,3,10,0.102522,39.6362
1,3,10,0.165768,40.4478
1,3,10,0.162829,39.0644
1,3,10,0.141298,39.9838
1,3,10,0.240481,43.7307
1,3,10,0.145077,39.7951
1,3,10,1.18699e-005,39.8943
1,3,10,0.000268067,40.451
1,3,10,0.0568173,39.3664
1,3,10,0.226226,41.2896
1,3,10,0.222882,40.6175
1,3,10,0.150897,40.8961
1,3,10,0.0599236,42.3503
1,3,10,0.139228,38.5123
1,3,10,0.168917,39.0403
1,3,10,0.102968,48.2789
1,3,10,0.0915863,46.2508
1,3,10,0.267957,43.4557
1,3,10,0.206529,39.5523
1,3,10,0.292866,40.2024
2,3,10,1.33464,43.4024
2,3,10,0.622075,40.3932
2,3,10,0.891442,39.6836
2,3,10,1.37475,39.8127
2,3,10,0.757026,40.522
2,3,10,1.11885,39.9579
2,3,10,0.878958,39.52
2,3,10,0.438585,40.4523
2,3,10,0.731102,40.4483
2,3,10,0.37692,41.2499
2,3,10,0.92538,40.2308
2,3,10,0.896135,40.4511
2,3,10,0.359848,40.7567
2,3,10,0.447877,39.3452
2,3,10,0.451772,40.0239
2,3,10,0.243809,41.2484
2,3,10,1.38585,40.9316
2,3,10,0.597927,40.8074
2,3,10,0.929612,40.6099
2,3,10,0.595609,39.4504
2,3,10,0.217972,39.5566
2,3,10,0.87199,40.4584
2,3,10,0.16358,39.938
2,3,10,0.797839,39.3182
2,3,10,1.10667,40.0707
2,3,10,0.212423,40.3956
2,3,10,0.186258,39.5628
2,3,10,1.36812,40.6952
2,3,10,1.03242,40.777
2,3,10,0.741542,40.5443
3,3,10,0.653824,38.0534
3,3,10,0.788771,40.6184
3,3,10,1.05354,38.7884
3,3,10,1.01597,38.2213
3,3,10,0.380166,38.5214
3,3,10,0.48699,38.483
3,3,10,2.2433,38.5554
3,3,10,0.279339,39.2464
3,3,10,1.19194,38.4049
3,3,10,1.60085,39.3983
3,3,10,1.41312,39.6313
3,3,10,2.47578,39.1576
3,3,10,1.32413,39.0008
3,3,10,0.642602,39.2721
3,3,10,0.185601,38.2493
3,3,10,0.476158,38.2306
3,3,10,2.25885,39.1008
3,3,10,2.2853,39.5629
3,3,10,2.53458,37.7475
3,3,10,2.91879,40.595
3,3,10,1.21758,39.3935
3,3,10,0.813297,39.5644
3,3,10,1.71807,39.9491
3,3,10,1.09372,39.7793
3,3,10,0.469487,40.5304
3,3,10,0.875627,44.1149
3,3,10,2.05258,44.5945
3,3,10,0.585789,40.5127
3,3,10,1.56483,39.8773
3,3,10,2.15934,42.793
4,3,10,6.95471,43.3971
4,3,10,6.05804,41.3162
4,3,10,5.67156,41.7461
4,3,10,8.06294,41.955
4,3,10,5.29169,41.7565
4,3,10,8.64318,41.7074
4,3,10,2.96954,43.8287
4,3,10,7.54098,41.7338
4,3,10,4.01745,41.4755
4,3,10,5.08317,42.5522
4,3,10,3.14394,43.6879
4,3,10,6.76084,42.1561
4,3,10,3.29883,41.6845
4,3,10,3.7358,42.6029
4,3,10,8.38114,44.1344
4,3,10,1.43772,50.5858
4,3,10,6.06008,52.2745
4,3,10,7.34014,44.9038
4,3,10,8.19778,42.7141
4,3,10,7.60368,42.6073
4,3,10,2.73707,40.8277
4,3,10,8.30575,44.0518
4,3,10,3.38653,42.193
4,3,10,5.02635,40.4416
4,3,10,4.76711,42.2156
4,3,10,2.01581,41.6812
4,3,10,9.4069,41.3296
4,3,10,6.26127,42.9051
4,3,10,9.4098,41.4731
4,3,10,2.69739,40.706
5,3,10,8.42632,47.3266
5,3,10,8.05333,44.3351
5,3,10,6.29096,43.5848
5,3,10,9.45051,44.0975
5,3,10,6.79823,42.9328
5,3,10,5.9807,43.876
5,3,10,6.40099,42.3771
5,3,10,6.47886,45.336
5,3,10,11.8239,43.7074
5,3,10,6.5124,44.3868
5,3,10,10.4641,56.149
5,3,10,4.99449,44.4484
5,3,10,9.5186,43.6128
5,3,10,13.1448,43.8534
5,3,10,7.0283,45.352
5,3,10,7.80458,68.2067
5,3,10,4.3969,67.6993
5,3,10,8.61096,57.4576
5,3,10,13.5551,52.1994
5,3,10,6.92802,48.6735
5,3,10,11.6603,44.7364
5,3,10,12.1792,43.0874
5,3,10,8.74962,43.6254
5,3,10,7.16938,43.2602
5,3,10,8.07372,43.1679
5,3,10,6.0914,43.5771
5,3,10,5.71039,43.4564
5,3,10,8.39191,43.5515
5,3,10,8.02094,44.0047
5,3,10,6.29235,44.9634
6,3,10,0.00918086,52.3723
6,3,10,0.0213252,108.18
6,3,10,0.01147,127.304
6,3,10,0.00440435,67.7701
6,3,10,0.0449226,59.189
6,3,10,0.0151906,59.8141
6,3,10,0.0410519,75.0281
6,3,10,4.00364,60.2135
6,3,10,0.0130853,53.0449
6,3,10,0.0541867,51.922
6,3,10,4.01171,52.1137
6,3,10,0.0501013,54.068
6,3,10,0.0402516,52.0469
6,3,10,0.010511,51.541
6,3,10,0.0525344,51.7941
6,3,10,0.0316605,52.1498
6,3,10,0.02014,51.9395
6,3,10,0.011402,55.0471
6,3,10,0.0120162,52.058
6,3,10,0.0125511,53.6693
6,3,10,0.0513684,51.8978
6,3,10,4.01527,52.6013
6,3,10,0.02709,51.8633
6,3,10,0.0425246,51.667
6,3,10,0.0219326,52.9381
6,3,10,0.0313239,51.7511
6,3,10,0.0185607,52.8975
6,3,10,0.00871319,50.9372
6,3,10,0.0329633,52.085
6,3,10,0.0177462,51.3755
7,3,10,6.22694,52.544
7,3,10,5.61015,87.5712
7,3,10,5.47352,52.3729
7,3,10,4.77525,55.1062
7,3,10,5.33074,51.9897
7,3,10,5.01882,51.9756
7,3,10,5.18843,53.8841
7,3,10,4.99833,52.968
7,3,10,5.19621,52.8169
7,3,10,4.83704,51.9632
7,3,10,5.3728,51.9372
7,3,10,6.41406,52.3191
7,3,10,5.47404,53.073
7,3,10,5.17904,51.852
7,3,10,6.06401,52.1624
7,3,10,5.62569,52.3339
7,3,10,5.2387,51.2017
7,3,10,5.5436,52.0357
7,3,10,5.77243,52.1537
7,3,10,6.31432,51.9664
7,3,10,5.16628,51.2097
7,3,10,5.21695,53.8892
7,3,10,5.22906,52.9284
7,3,10,4.75301,54.2197
7,3,10,5.85548,52.4421
7,3,10,5.27549,53.1893
7,3,10,5.24453,53.2598
7,3,10,5.58634,53.0157
7,3,10,5.8984,52.0643
7,3,10,5.62414,52.12
8,3,10,0.131153,51.4878
8,3,10,0.0100774,59.4593
8,3,10,0.0681902,64.9074
8,3,10,2.4964,53.8877
8,3,10,0.00948627,51.2827
8,3,10,0.021333,52.0497
8,3,10,0.00993347,52.0964
8,3,10,0.511427,51.947
8,3,10,0.0107549,52.1053
8,3,10,0.031431,50.9829
8,3,10,0.00858928,51.8756
8,3,10,0.0235067,52.1213
8,3,10,1.85767,51.1871
8,3,10,0.0192521,54.5452
8,3,10,0.058599,52.4678
8,3,10,0.0219224,56.1793
8,3,10,0.0676964,51.8591
8,3,10,0.0456998,51.0526
8,3,10,0.108857,52.3804
8,3,10,0.0526292,52.3029
8,3,10,0.0222797,54.0729
8,3,10,0.0364395,52.127
8,3,10,0.0222527,52.7491
8,3,10,0.0170979,51.2961
8,3,10,0.0278013,52.4723
8,3,10,0.0267556,50.9947
8,3,10,0.00811673,51.4521
8,3,10,0.0133136,52.0381
8,3,10,0.0341952,52.3969
8,3,10,0.0110475,52.3684
9,3,10,380.008,52.5887
9,3,10,184.329,54.3939
9,3,10,199.239,53.4322
9,3,10,329.915,55.359
9,3,10,188.106,56.4753
9,3,10,165.286,54.5396
9,3,10,189.878,55.2819
9,3,10,221.017,54.5455
9,3,10,140.512,56.0741
9,3,10,134.544,53.1558
9,3,10,61.5439,54.5631
9,3,10,175.499,57.4345
9,3,10,138.441,54.3185
9,3,10,210.386,53.3445
9,3,10,184.372,54.7416
9,3,10,212.794,53.1977
9,3,10,99.1071,54.2018
9,3,10,151.661,53.3985
9,3,10,90.3763,54.072
9,3,10,223.904,54.1209
9,3,10,98.5919,52.9622
9,3,10,401.081,54.2198
9,3,10,84.3732,53.7916
9,3,10,166.631,54.3485
9,3,10,179.117,53.3376
9,3,10,287.237,55.2004
9,3,10,115.773,54.4233
9,3,10,272.83,54.4477
9,3,10,87.6693,54.1408
9,3,10,54.2905,54.4345
10,3,10,1029.13,54.4888
